"","season","episode","scene","utterance","emotion"
"4079",2,12,5,10,"Peaceful"
"4080",2,12,5,11,"Scared"
"4081",2,12,5,12,"Scared"
"4082",2,12,5,13,"Powerful"
"4083",2,12,5,14,"Peaceful"
"4084",2,12,5,15,"Scared"
"4085",2,12,5,16,"Peaceful"
"4086",2,12,5,17,"Scared"
"4087",2,12,5,18,"Powerful"
"4088",2,12,5,19,"Joyful"
"4089",2,12,5,20,"Joyful"
"4090",2,12,5,21,"Joyful"
"4091",2,12,6,2,"Joyful"
"4092",2,12,6,3,"Scared"
"4093",2,12,6,4,"Peaceful"
"4094",2,12,6,5,"Peaceful"
"4095",2,12,6,6,"Neutral"
"4096",2,12,6,7,"Neutral"
"4097",2,12,6,8,"Joyful"
"4098",2,12,6,9,"Joyful"
"4099",2,12,6,10,"Joyful"
"4100",2,12,6,11,"Joyful"
"4101",2,12,6,12,"Scared"
"4102",2,12,6,13,"Peaceful"
"4103",2,12,8,2,"Scared"
"4104",2,12,8,3,"Neutral"
"4105",2,12,8,4,"Mad"
"4106",2,12,8,5,"Neutral"
"4107",2,12,8,6,"Peaceful"
"4108",2,12,8,7,"Joyful"
"4109",2,12,8,8,"Neutral"
"4110",2,12,8,9,"Joyful"
"4111",2,12,9,2,"Neutral"
"4112",2,12,9,3,"Joyful"
"4113",2,12,9,4,"Joyful"
"4114",2,12,9,5,"Neutral"
"4115",2,12,9,6,"Joyful"
"4116",2,12,9,7,"Peaceful"
"4117",2,12,9,8,"Powerful"
"4118",2,12,9,9,"Joyful"
"4119",2,12,9,10,"Scared"
"4120",2,12,9,11,"Neutral"
"4121",2,12,9,12,"Neutral"
"4122",2,12,9,13,"Joyful"
"4123",2,12,9,14,"Peaceful"
"4124",2,12,9,15,"Peaceful"
"4125",2,12,9,16,"Neutral"
"4126",2,12,9,17,"Joyful"
"4127",2,12,9,18,"Neutral"
"4128",2,12,10,2,"Joyful"
"4129",2,12,10,3,"Neutral"
"4130",2,12,10,4,"Powerful"
"4131",2,12,10,5,"Scared"
"4132",2,12,10,6,"Joyful"
"4133",2,12,10,7,"Scared"
"4134",2,12,10,8,"Scared"
"4135",2,12,10,9,"Neutral"
"4136",2,12,10,10,"Scared"
"4137",2,12,10,11,"Neutral"
"4138",2,12,10,12,"Powerful"
"4139",2,12,10,13,"Sad"
"4140",2,12,10,14,"Powerful"
"4141",2,12,10,15,"Neutral"
"4142",2,12,10,16,"Neutral"
"4143",2,12,10,17,"Scared"
"4144",2,12,10,18,"Powerful"
"4145",2,12,10,19,"Sad"
"4146",2,12,10,20,"Neutral"
"4147",2,12,10,21,"Neutral"
"4148",2,12,11,2,"Joyful"
"4149",2,12,11,3,"Neutral"
"4150",2,12,11,4,"Neutral"
"4151",2,12,11,5,"Neutral"
"4152",2,12,11,6,"Neutral"
"4153",2,12,11,7,"Neutral"
"4154",2,12,11,8,"Joyful"
"4155",2,12,13,2,"Mad"
"4156",2,12,13,3,"Sad"
"4157",2,12,13,4,"Mad"
"4158",2,12,13,5,"Neutral"
"4159",2,12,13,6,"Neutral"
"4160",2,12,13,7,"Neutral"
"4161",2,12,13,8,"Mad"
"4162",2,12,13,9,"Neutral"
"4163",2,12,13,10,"Neutral"
"4164",2,12,14,2,"Joyful"
"4165",2,12,14,3,"Joyful"
"4166",2,12,14,4,"Joyful"
"4167",2,12,14,5,"Joyful"
"4168",2,12,14,6,"Sad"
"4169",2,12,14,7,"Peaceful"
"4170",2,12,14,8,"Neutral"
"4171",2,12,14,9,"Joyful"
"4172",2,12,14,10,"Peaceful"
"4173",2,12,14,11,"Joyful"
"4174",2,12,14,12,"Joyful"
"4175",2,12,15,2,"Joyful"
"4176",2,12,15,3,"Joyful"
"4177",2,12,15,4,"Powerful"
"4178",2,12,15,5,"Neutral"
"4179",2,12,15,6,"Powerful"
"4180",2,12,15,7,"Scared"
"4181",2,12,15,8,"Neutral"
"4182",2,12,15,9,"Neutral"
"4183",2,12,15,10,"Joyful"
"4184",2,13,2,2,"Peaceful"
"4185",2,13,2,3,"Joyful"
"4186",2,13,2,4,"Neutral"
"4187",2,13,2,5,"Joyful"
"4188",2,13,2,6,"Sad"
"4189",2,13,2,7,"Neutral"
"4190",2,13,2,8,"Neutral"
"4191",2,13,2,9,"Mad"
"4192",2,13,2,10,"Neutral"
"4193",2,13,2,11,"Neutral"
"4194",2,13,2,12,"Neutral"
"4195",2,13,2,13,"Neutral"
"4196",2,13,2,14,"Neutral"
"4197",2,13,2,15,"Neutral"
"4198",2,13,2,16,"Neutral"
"4199",2,13,2,17,"Neutral"
"4200",2,13,2,18,"Joyful"
"4201",2,13,2,19,"Joyful"
"4202",2,13,2,20,"Neutral"
"4203",2,13,2,21,"Scared"
"4204",2,13,2,22,"Neutral"
"4205",2,13,3,2,"Scared"
"4206",2,13,3,3,"Peaceful"
"4207",2,13,3,4,"Neutral"
"4208",2,13,3,5,"Powerful"
"4209",2,13,3,6,"Scared"
"4210",2,13,3,7,"Powerful"
"4211",2,13,3,8,"Scared"
"4212",2,13,3,9,"Joyful"
"4213",2,13,3,10,"Joyful"
"4214",2,13,4,2,"Joyful"
"4215",2,13,4,3,"Joyful"
"4216",2,13,4,4,"Neutral"
"4217",2,13,4,5,"Joyful"
"4218",2,13,4,6,"Sad"
"4219",2,13,7,2,"Joyful"
"4220",2,13,7,3,"Neutral"
"4221",2,13,7,4,"Joyful"
"4222",2,13,7,5,"Neutral"
"4223",2,13,7,6,"Neutral"
"4224",2,13,7,7,"Neutral"
"4225",2,13,8,2,"Mad"
"4226",2,13,8,3,"Mad"
"4227",2,13,8,4,"Mad"
"4228",2,13,8,5,"Mad"
"4229",2,13,8,6,"Mad"
"4230",2,13,8,7,"Scared"
"4231",2,13,8,8,"Mad"
"4232",2,13,8,9,"Joyful"
"4233",2,13,8,10,"Scared"
"4234",2,13,8,11,"Mad"
"4235",2,13,8,12,"Scared"
"4236",2,13,8,13,"Mad"
"4237",2,13,8,14,"Mad"
"4238",2,13,8,15,"Powerful"
"4239",2,13,8,16,"Peaceful"
"4240",2,13,8,17,"Peaceful"
"4241",2,13,8,18,"Sad"
"4242",2,13,8,19,"Peaceful"
"4243",2,13,8,20,"Sad"
"4244",2,13,9,3,"Neutral"
"4245",2,13,9,4,"Neutral"
"4246",2,13,9,5,"Neutral"
"4247",2,13,9,6,"Neutral"
"4248",2,13,9,7,"Neutral"
"4249",2,13,9,8,"Neutral"
"4250",2,13,9,9,"Neutral"
"4251",2,13,9,10,"Neutral"
"4252",2,13,9,11,"Neutral"
"4253",2,13,9,12,"Neutral"
"4254",2,13,9,13,"Neutral"
"4255",2,13,9,14,"Neutral"
"4256",2,13,9,15,"Neutral"
"4257",2,13,9,16,"Joyful"
"4258",2,13,9,17,"Mad"
"4259",2,13,9,18,"Neutral"
"4260",2,13,9,19,"Joyful"
"4261",2,13,9,20,"Neutral"
"4262",2,13,9,21,"Neutral"
"4263",2,13,9,22,"Neutral"
"4264",2,13,9,23,"Neutral"
"4265",2,13,9,24,"Neutral"
"4266",2,13,9,25,"Neutral"
"4267",2,13,9,26,"Neutral"
"4268",2,13,9,27,"Neutral"
"4269",2,13,10,2,"Neutral"
"4270",2,13,10,3,"Neutral"
"4271",2,13,10,4,"Neutral"
"4272",2,13,10,5,"Neutral"
"4273",2,13,10,6,"Sad"
"4274",2,13,10,7,"Sad"
"4275",2,13,10,8,"Joyful"
"4276",2,13,10,9,"Joyful"
"4277",2,13,11,2,"Sad"
"4278",2,13,11,3,"Neutral"
"4279",2,13,11,4,"Neutral"
"4280",2,13,11,5,"Neutral"
"4281",2,13,11,6,"Neutral"
"4282",2,13,11,7,"Neutral"
"4283",2,13,11,8,"Scared"
"4284",2,13,11,9,"Mad"
"4285",2,13,11,10,"Neutral"
"4286",2,13,11,11,"Mad"
"4287",2,13,11,12,"Peaceful"
"4288",2,13,11,13,"Neutral"
"4289",2,13,11,14,"Neutral"
"4290",2,13,12,2,"Sad"
"4291",2,13,12,3,"Neutral"
"4292",2,13,12,4,"Neutral"
"4293",2,13,12,5,"Neutral"
"4294",2,13,12,6,"Neutral"
"4295",2,13,12,7,"Neutral"
"4296",2,13,13,2,"Joyful"
"4297",2,13,13,3,"Scared"
"4298",2,13,13,4,"Powerful"
"4299",2,13,13,5,"Peaceful"
"4300",2,13,13,6,"Scared"
"4301",2,13,13,7,"Powerful"
"4302",2,13,13,8,"Neutral"
"4303",2,13,13,9,"Scared"
"4304",2,13,13,10,"Powerful"
"4305",2,13,13,11,"Scared"
"4306",2,14,1,2,"Neutral"
"4307",2,14,1,3,"Neutral"
"4308",2,14,1,4,"Joyful"
"4309",2,14,1,5,"Scared"
"4310",2,14,1,6,"Neutral"
"4311",2,14,1,7,"Joyful"
"4312",2,14,1,8,"Joyful"
"4313",2,14,1,9,"Peaceful"
"4314",2,14,1,10,"Peaceful"
"4315",2,14,1,11,"Neutral"
"4316",2,14,1,12,"Joyful"
"4317",2,14,1,13,"Neutral"
"4318",2,14,1,14,"Joyful"
"4319",2,14,1,15,"Peaceful"
"4320",2,14,1,16,"Joyful"
"4321",2,14,1,17,"Scared"
"4322",2,14,1,18,"Joyful"
"4323",2,14,1,19,"Peaceful"
"4324",2,14,1,20,"Joyful"
"4325",2,14,1,21,"Neutral"
"4326",2,14,2,2,"Neutral"
"4327",2,14,2,3,"Joyful"
"4328",2,14,2,4,"Neutral"
"4329",2,14,2,5,"Joyful"
"4330",2,14,2,6,"Neutral"
"4331",2,14,2,7,"Powerful"
"4332",2,14,2,8,"Neutral"
"4333",2,14,2,9,"Powerful"
"4334",2,14,2,10,"Neutral"
"4335",2,14,2,11,"Scared"
"4336",2,14,2,12,"Neutral"
"4337",2,14,2,13,"Joyful"
"4338",2,14,2,14,"Joyful"
"4339",2,14,2,15,"Scared"
"4340",2,14,2,16,"Powerful"
"4341",2,14,2,17,"Scared"
"4342",2,14,2,18,"Joyful"
"4343",2,14,2,19,"Scared"
"4344",2,14,2,20,"Joyful"
"4345",2,14,2,21,"Scared"
"4346",2,14,2,22,"Joyful"
"4347",2,14,2,23,"Scared"
"4348",2,14,2,24,"Joyful"
"4349",2,14,2,25,"Mad"
"4350",2,14,3,2,"Joyful"
"4351",2,14,3,3,"Joyful"
"4352",2,14,3,4,"Scared"
"4353",2,14,3,5,"Joyful"
"4354",2,14,3,6,"Mad"
"4355",2,14,3,7,"Joyful"
"4356",2,14,3,8,"Scared"
"4357",2,14,3,9,"Mad"
"4358",2,14,3,10,"Neutral"
"4359",2,14,3,11,"Joyful"
"4360",2,14,3,12,"Joyful"
"4361",2,14,3,13,"Joyful"
"4362",2,14,3,14,"Neutral"
"4363",2,14,3,15,"Joyful"
"4364",2,14,3,16,"Scared"
"4365",2,14,3,17,"Sad"
"4366",2,14,3,18,"Joyful"
"4367",2,14,3,19,"Scared"
"4368",2,14,3,20,"Neutral"
"4369",2,14,3,21,"Mad"
"4370",2,14,3,22,"Scared"
"4371",2,14,3,23,"Joyful"
"4372",2,14,4,2,"Neutral"
"4373",2,14,4,3,"Neutral"
"4374",2,14,4,4,"Neutral"
"4375",2,14,4,5,"Neutral"
"4376",2,14,4,6,"Neutral"
"4377",2,14,4,7,"Joyful"
"4378",2,14,4,8,"Mad"
"4379",2,14,4,9,"Joyful"
"4380",2,14,4,10,"Mad"
"4381",2,14,4,11,"Neutral"
"4382",2,14,4,12,"Neutral"
"4383",2,14,4,13,"Peaceful"
"4384",2,14,4,14,"Neutral"
"4385",2,14,4,15,"Neutral"
"4386",2,14,4,16,"Scared"
"4387",2,14,4,17,"Neutral"
"4388",2,14,5,2,"Neutral"
"4389",2,14,5,3,"Peaceful"
"4390",2,14,5,4,"Powerful"
"4391",2,14,5,5,"Neutral"
"4392",2,14,5,6,"Neutral"
"4393",2,14,5,7,"Joyful"
"4394",2,14,5,8,"Scared"
"4395",2,14,5,9,"Mad"
"4396",2,14,5,10,"Peaceful"
"4397",2,14,5,11,"Mad"
"4398",2,14,5,12,"Neutral"
"4399",2,14,5,13,"Mad"
"4400",2,14,7,2,"Joyful"
"4401",2,14,7,3,"Neutral"
"4402",2,14,7,4,"Neutral"
"4403",2,14,7,5,"Mad"
"4404",2,14,7,6,"Sad"
"4405",2,14,7,7,"Mad"
"4406",2,14,7,8,"Sad"
"4407",2,14,8,2,"Joyful"
"4408",2,14,8,3,"Neutral"
"4409",2,14,8,4,"Joyful"
"4410",2,14,8,5,"Neutral"
"4411",2,14,8,6,"Joyful"
"4412",2,14,8,7,"Joyful"
"4413",2,14,8,8,"Neutral"
"4414",2,14,8,9,"Scared"
"4415",2,14,8,10,"Scared"
"4416",2,14,8,11,"Powerful"
"4417",2,14,8,12,"Scared"
"4418",2,14,8,13,"Neutral"
"4419",2,14,8,14,"Scared"
"4420",2,14,8,15,"Scared"
"4421",2,14,8,16,"Peaceful"
"4422",2,14,8,17,"Neutral"
"4423",2,14,8,18,"Peaceful"
"4424",2,14,8,19,"Scared"
"4425",2,14,9,2,"Mad"
"4426",2,14,9,3,"Mad"
"4427",2,14,9,4,"Mad"
"4428",2,14,9,5,"Peaceful"
"4429",2,14,9,6,"Neutral"
"4430",2,14,9,7,"Scared"
"4431",2,14,9,8,"Neutral"
"4432",2,14,9,9,"Joyful"
"4433",2,14,9,10,"Powerful"
"4434",2,14,9,11,"Peaceful"
"4435",2,14,9,12,"Mad"
"4436",2,14,9,13,"Scared"
"4437",2,14,9,14,"Joyful"
"4438",2,14,9,15,"Peaceful"
"4439",2,14,11,2,"Neutral"
"4440",2,14,11,3,"Neutral"
"4441",2,14,11,4,"Neutral"
"4442",2,14,11,5,"Joyful"
"4443",2,14,11,6,"Neutral"
"4444",2,14,11,7,"Joyful"
"4445",2,14,11,8,"Joyful"
"4446",2,14,11,9,"Scared"
"4447",2,15,1,2,"Joyful"
"4448",2,15,1,3,"Joyful"
"4449",2,15,1,4,"Joyful"
"4450",2,15,1,5,"Joyful"
"4451",2,15,1,6,"Joyful"
"4452",2,15,1,7,"Joyful"
"4453",2,15,1,8,"Joyful"
"4454",2,15,1,9,"Neutral"
"4455",2,15,1,10,"Neutral"
"4456",2,15,1,11,"Joyful"
"4457",2,15,1,12,"Joyful"
"4458",2,15,1,13,"Joyful"
"4459",2,15,1,14,"Joyful"
"4460",2,15,1,15,"Joyful"
"4461",2,15,1,16,"Peaceful"
"4462",2,15,3,2,"Joyful"
"4463",2,15,3,3,"Sad"
"4464",2,15,3,4,"Neutral"
"4465",2,15,3,5,"Neutral"
"4466",2,15,3,6,"Joyful"
"4467",2,15,3,7,"Joyful"
"4468",2,15,3,8,"Joyful"
"4469",2,15,3,9,"Joyful"
"4470",2,15,3,10,"Peaceful"
"4471",2,15,3,11,"Neutral"
"4472",2,15,3,12,"Neutral"
"4473",2,15,3,13,"Sad"
"4474",2,15,3,14,"Sad"
"4475",2,15,3,15,"Neutral"
"4476",2,15,3,16,"Peaceful"
"4477",2,15,5,2,"Powerful"
"4478",2,15,5,3,"Neutral"
"4479",2,15,5,4,"Neutral"
"4480",2,15,5,5,"Neutral"
"4481",2,15,5,6,"Joyful"
"4482",2,15,5,7,"Neutral"
"4483",2,15,5,8,"Neutral"
"4484",2,15,5,9,"Joyful"
"4485",2,15,5,10,"Joyful"
"4486",2,15,5,11,"Mad"
"4487",2,15,5,12,"Joyful"
"4488",2,15,5,13,"Scared"
"4489",2,15,5,14,"Joyful"
"4490",2,15,5,15,"Scared"
"4491",2,15,5,16,"Joyful"
"4492",2,15,5,17,"Neutral"
"4493",2,15,5,18,"Peaceful"
"4494",2,15,5,19,"Neutral"
"4495",2,15,7,2,"Joyful"
"4496",2,15,7,3,"Joyful"
"4497",2,15,7,4,"Neutral"
"4498",2,15,7,5,"Neutral"
"4499",2,15,7,6,"Scared"
"4500",2,15,7,7,"Neutral"
"4501",2,15,7,8,"Peaceful"
"4502",2,15,7,9,"Scared"
"4503",2,15,7,10,"Joyful"
"4504",2,15,7,11,"Scared"
"4505",2,15,7,12,"Sad"
"4506",2,15,7,13,"Neutral"
"4507",2,15,7,14,"Sad"
"4508",2,15,7,15,"Neutral"
"4509",2,15,7,16,"Neutral"
"4510",2,15,7,17,"Sad"
"4511",2,15,7,18,"Scared"
"4512",2,15,7,19,"Neutral"
"4513",2,15,7,20,"Peaceful"
"4514",2,15,7,21,"Sad"
"4515",2,15,7,22,"Joyful"
"4516",2,15,7,23,"Joyful"
"4517",2,15,7,24,"Scared"
"4518",2,15,7,25,"Joyful"
"4519",2,15,8,2,"Neutral"
"4520",2,15,8,3,"Joyful"
"4521",2,15,8,4,"Peaceful"
"4522",2,15,8,5,"Peaceful"
"4523",2,15,8,6,"Peaceful"
"4524",2,15,8,7,"Joyful"
"4525",2,15,8,8,"Neutral"
"4526",2,15,8,9,"Neutral"
"4527",2,15,8,10,"Neutral"
"4528",2,15,8,11,"Neutral"
"4529",2,15,8,12,"Joyful"
"4530",2,15,8,13,"Neutral"
"4531",2,15,8,14,"Neutral"
"4532",2,15,8,15,"Joyful"
"4533",2,15,11,2,"Joyful"
"4534",2,15,11,3,"Neutral"
"4535",2,15,11,4,"Neutral"
"4536",2,15,11,5,"Joyful"
"4537",2,15,11,6,"Neutral"
"4538",2,15,11,7,"Joyful"
"4539",2,15,11,8,"Neutral"
"4540",2,15,11,9,"Neutral"
"4541",2,15,11,10,"Powerful"
"4542",2,15,11,11,"Peaceful"
"4543",2,15,11,12,"Neutral"
"4544",2,15,11,13,"Neutral"
"4545",2,15,11,14,"Powerful"
"4546",2,15,11,15,"Neutral"
"4547",2,15,11,16,"Peaceful"
"4548",2,15,11,17,"Peaceful"
"4549",2,15,11,18,"Scared"
"4550",2,15,11,19,"Scared"
"4551",2,15,11,20,"Joyful"
"4552",2,15,11,21,"Mad"
"4553",2,15,12,2,"Neutral"
"4554",2,15,12,3,"Neutral"
"4555",2,15,12,4,"Sad"
"4556",2,15,12,5,"Neutral"
"4557",2,15,12,6,"Neutral"
"4558",2,15,12,7,"Mad"
"4559",2,15,12,8,"Neutral"
"4560",2,15,12,9,"Neutral"
"4561",2,15,12,10,"Powerful"
"4562",2,15,12,11,"Scared"
"4563",2,15,13,2,"Scared"
"4564",2,15,13,3,"Powerful"
"4565",2,15,13,4,"Neutral"
"4566",2,15,13,5,"Powerful"
"4567",2,15,13,6,"Mad"
"4568",2,15,13,7,"Sad"
"4569",2,15,13,8,"Neutral"
"4570",2,15,13,9,"Joyful"
"4571",2,15,13,10,"Peaceful"
"4572",2,15,13,11,"Sad"
"4573",2,15,13,12,"Neutral"
"4574",2,15,13,13,"Scared"
"4575",2,15,13,14,"Joyful"
"4576",2,15,13,15,"Joyful"
"4577",2,15,13,16,"Joyful"
"4578",2,15,13,17,"Neutral"
"4579",2,15,14,2,"Neutral"
"4580",2,15,14,3,"Peaceful"
"4581",2,15,14,4,"Scared"
"4582",2,15,14,5,"Scared"
"4583",2,15,14,6,"Scared"
"4584",2,16,1,2,"Scared"
"4585",2,16,1,3,"Scared"
"4586",2,16,1,4,"Scared"
"4587",2,16,1,5,"Scared"
"4588",2,16,1,6,"Scared"
"4589",2,16,1,7,"Neutral"
"4590",2,16,1,8,"Mad"
"4591",2,16,1,9,"Neutral"
"4592",2,16,1,10,"Mad"
"4593",2,16,1,11,"Scared"
"4594",2,16,1,12,"Peaceful"
"4595",2,16,1,13,"Powerful"
"4596",2,16,3,2,"Neutral"
"4597",2,16,3,3,"Scared"
"4598",2,16,3,4,"Joyful"
"4599",2,16,3,5,"Joyful"
"4600",2,16,3,6,"Joyful"
"4601",2,16,3,7,"Joyful"
"4602",2,16,3,8,"Neutral"
"4603",2,16,3,9,"Joyful"
"4604",2,16,3,10,"Neutral"
"4605",2,16,3,11,"Neutral"
"4606",2,16,4,2,"Neutral"
"4607",2,16,4,3,"Neutral"
"4608",2,16,4,4,"Neutral"
"4609",2,16,4,5,"Scared"
"4610",2,16,4,6,"Neutral"
"4611",2,16,4,7,"Joyful"
"4612",2,16,4,8,"Mad"
"4613",2,16,4,9,"Peaceful"
"4614",2,16,5,2,"Joyful"
"4615",2,16,5,3,"Joyful"
"4616",2,16,5,4,"Joyful"
"4617",2,16,5,5,"Joyful"
"4618",2,16,5,6,"Neutral"
"4619",2,16,5,7,"Joyful"
"4620",2,16,5,8,"Neutral"
"4621",2,16,5,9,"Neutral"
"4622",2,16,5,10,"Powerful"
"4623",2,16,5,11,"Powerful"
"4624",2,16,5,12,"Powerful"
"4625",2,16,5,13,"Mad"
"4626",2,16,6,2,"Joyful"
"4627",2,16,6,3,"Neutral"
"4628",2,16,6,4,"Neutral"
"4629",2,16,6,5,"Joyful"
"4630",2,16,6,6,"Neutral"
"4631",2,16,6,7,"Joyful"
"4632",2,16,6,8,"Mad"
"4633",2,16,6,9,"Joyful"
"4634",2,16,6,10,"Joyful"
"4635",2,16,6,11,"Joyful"
"4636",2,16,6,12,"Scared"
"4637",2,16,6,13,"Neutral"
"4638",2,16,7,2,"Mad"
"4639",2,16,7,3,"Neutral"
"4640",2,16,7,4,"Scared"
"4641",2,16,7,5,"Powerful"
"4642",2,16,7,6,"Powerful"
"4643",2,16,7,7,"Neutral"
"4644",2,16,7,8,"Powerful"
"4645",2,16,7,9,"Neutral"
"4646",2,16,7,10,"Scared"
"4647",2,16,7,11,"Scared"
"4648",2,16,7,12,"Scared"
"4649",2,16,7,13,"Neutral"
"4650",2,16,7,14,"Peaceful"
"4651",2,16,7,15,"Joyful"
"4652",2,16,7,16,"Mad"
"4653",2,16,7,17,"Neutral"
"4654",2,16,7,18,"Joyful"
"4655",2,16,7,19,"Scared"
"4656",2,16,7,20,"Mad"
"4657",2,16,8,2,"Joyful"
"4658",2,16,8,3,"Joyful"
"4659",2,16,8,4,"Powerful"
"4660",2,16,8,5,"Sad"
"4661",2,16,8,6,"Neutral"
"4662",2,16,8,7,"Scared"
"4663",2,16,8,8,"Sad"
"4664",2,16,8,9,"Scared"
"4665",2,16,8,10,"Powerful"
"4666",2,16,8,11,"Peaceful"
"4667",2,16,8,12,"Joyful"
"4668",2,16,8,13,"Peaceful"
"4669",2,16,8,14,"Mad"
"4670",2,16,8,15,"Joyful"
"4671",2,16,8,16,"Joyful"
"4672",2,16,8,17,"Joyful"
"4673",2,16,8,18,"Joyful"
"4674",2,16,8,19,"Neutral"
"4675",2,16,8,20,"Joyful"
"4676",2,16,8,21,"Scared"
"4677",2,16,8,22,"Joyful"
"4678",2,16,8,23,"Joyful"
"4679",2,16,8,24,"Joyful"
"4680",2,16,9,2,"Mad"
"4681",2,16,9,3,"Powerful"
"4682",2,16,9,4,"Scared"
"4683",2,16,9,5,"Mad"
"4684",2,16,9,6,"Powerful"
"4685",2,16,9,7,"Neutral"
"4686",2,16,9,8,"Neutral"
"4687",2,16,9,9,"Powerful"
"4688",2,16,9,10,"Mad"
"4689",2,16,9,11,"Mad"
"4690",2,16,9,12,"Neutral"
"4691",2,16,9,13,"Mad"
"4692",2,16,9,14,"Mad"
"4693",2,16,9,15,"Mad"
"4694",2,16,9,16,"Mad"
"4695",2,16,10,2,"Neutral"
"4696",2,16,10,3,"Neutral"
"4697",2,16,10,4,"Scared"
"4698",2,16,10,5,"Scared"
"4699",2,16,10,6,"Neutral"
"4700",2,16,10,7,"Scared"
"4701",2,16,10,8,"Scared"
"4702",2,16,12,2,"Joyful"
"4703",2,16,12,3,"Joyful"
"4704",2,16,12,4,"Peaceful"
"4705",2,16,12,5,"Joyful"
"4706",2,16,12,6,"Scared"
"4707",2,16,12,7,"Neutral"
"4708",2,16,12,8,"Neutral"
"4709",2,16,12,9,"Neutral"
"4710",2,16,12,10,"Sad"
"4711",2,16,12,11,"Neutral"
"4712",2,16,12,12,"Neutral"
"4713",2,16,12,13,"Neutral"
"4714",2,16,16,2,"Neutral"
"4715",2,16,16,3,"Joyful"
"4716",2,16,16,4,"Sad"
"4717",2,16,16,5,"Sad"
"4718",2,16,16,6,"Joyful"
"4719",2,16,16,7,"Scared"
"4720",2,16,16,8,"Peaceful"
"4721",2,16,16,9,"Neutral"
"4722",2,16,16,10,"Neutral"
"4723",2,16,16,11,"Neutral"
"4724",2,16,16,12,"Neutral"
"4725",2,16,16,13,"Sad"
"4726",2,16,16,14,"Sad"
"4727",2,16,16,15,"Sad"
"4728",2,16,16,16,"Neutral"
"4729",2,16,16,17,"Sad"
"4730",2,16,16,18,"Sad"
"4731",2,17,1,2,"Powerful"
"4732",2,17,1,3,"Scared"
"4733",2,17,1,4,"Mad"
"4734",2,17,1,5,"Joyful"
"4735",2,17,1,6,"Peaceful"
"4736",2,17,1,7,"Powerful"
"4737",2,17,1,8,"Powerful"
"4738",2,17,1,9,"Powerful"
"4739",2,17,1,10,"Powerful"
"4740",2,17,1,11,"Neutral"
"4741",2,17,1,12,"Neutral"
"4742",2,17,1,13,"Scared"
"4743",2,17,1,14,"Peaceful"
"4744",2,17,1,15,"Joyful"
"4745",2,17,1,16,"Peaceful"
"4746",2,17,1,17,"Joyful"
"4747",2,17,1,18,"Peaceful"
"4748",2,17,1,19,"Powerful"
"4749",2,17,1,20,"Peaceful"
"4750",2,17,1,21,"Powerful"
"4751",2,17,1,22,"Scared"
"4752",2,17,1,23,"Neutral"
"4753",2,17,1,24,"Scared"
"4754",2,17,2,3,"Peaceful"
"4755",2,17,2,4,"Joyful"
"4756",2,17,2,5,"Peaceful"
"4757",2,17,2,6,"Joyful"
"4758",2,17,2,7,"Neutral"
"4759",2,17,2,8,"Joyful"
"4760",2,17,2,10,"Joyful"
"4761",2,17,2,12,"Joyful"
"4762",2,17,2,13,"Joyful"
"4763",2,17,2,15,"Joyful"
"4764",2,17,2,16,"Neutral"
"4765",2,17,2,17,"Joyful"
"4766",2,17,2,18,"Joyful"
"4767",2,17,2,19,"Scared"
"4768",2,17,3,2,"Mad"
"4769",2,17,3,3,"Neutral"
"4770",2,17,3,4,"Powerful"
"4771",2,17,3,5,"Neutral"
"4772",2,17,3,6,"Mad"
"4773",2,17,3,7,"Peaceful"
"4774",2,17,3,8,"Mad"
"4775",2,17,3,9,"Joyful"
"4776",2,17,3,10,"Neutral"
"4777",2,17,3,11,"Powerful"
"4778",2,17,3,12,"Joyful"
"4779",2,17,3,13,"Mad"
"4780",2,17,3,14,"Mad"
"4781",2,17,3,15,"Mad"
"4782",2,17,3,16,"Joyful"
"4783",2,17,3,17,"Mad"
"4784",2,17,4,2,"Neutral"
"4785",2,17,4,3,"Peaceful"
"4786",2,17,4,4,"Neutral"
"4787",2,17,4,5,"Neutral"
"4788",2,17,4,6,"Sad"
"4789",2,17,4,7,"Neutral"
"4790",2,17,4,8,"Peaceful"
"4791",2,17,4,9,"Neutral"
"4792",2,17,4,10,"Neutral"
"4793",2,17,4,11,"Powerful"
"4794",2,17,4,12,"Peaceful"
"4795",2,17,4,13,"Neutral"
"4796",2,17,4,14,"Neutral"
"4797",2,17,4,15,"Joyful"
"4798",2,17,4,16,"Sad"
"4799",2,17,4,17,"Neutral"
"4800",2,17,4,18,"Peaceful"
"4801",2,17,4,19,"Peaceful"
"4802",2,17,4,20,"Powerful"
"4803",2,17,4,21,"Neutral"
"4804",2,17,5,2,"Peaceful"
"4805",2,17,5,3,"Powerful"
"4806",2,17,5,4,"Peaceful"
"4807",2,17,5,5,"Sad"
"4808",2,17,5,6,"Peaceful"
"4809",2,17,6,2,"Mad"
"4810",2,17,6,3,"Peaceful"
"4811",2,17,6,4,"Powerful"
"4812",2,17,6,5,"Powerful"
"4813",2,17,6,6,"Scared"
"4814",2,17,6,7,"Powerful"
"4815",2,17,7,2,"Peaceful"
"4816",2,17,7,3,"Scared"
"4817",2,17,7,4,"Peaceful"
"4818",2,17,7,5,"Joyful"
"4819",2,17,7,6,"Powerful"
"4820",2,17,7,7,"Joyful"
